,Start,End,Precip,date,duration,cso,Duration,Precipitation,Year
2012,01/02/2006 20:55:00,01/02/2006 23:20:00,6.94,01/02/2006,29,,145,1.735,0
2013,01/03/2006 01:25:00,01/03/2006 01:55:00,0.15,01/03/2006,6,,30,0.0375,0
2014,01/04/2006 12:25:00,01/04/2006 16:30:00,9.07,01/04/2006,49,,245,2.2675,0
2015,01/05/2006 01:50:00,01/05/2006 02:30:00,0.75,01/05/2006,8,,40,0.1875,0
2016,01/05/2006 16:40:00,01/05/2006 19:55:00,2.42,01/05/2006,39,,195,0.605,0
2017,01/06/2006 00:15:00,01/06/2006 00:25:00,0.08,01/06/2006,2,,10,0.02,0
2018,01/09/2006 07:25:00,01/09/2006 07:35:00,0.03,01/09/2006,2,,10,0.0075,0
2019,01/21/2006 08:30:00,01/21/2006 08:35:00,0.02,01/21/2006,1,,5,0.005,0
2020,01/24/2006 12:40:00,01/24/2006 13:00:00,0.18,01/24/2006,4,,20,0.045,0
2021,01/24/2006 18:00:00,01/24/2006 18:40:00,0.39,01/24/2006,8,,40,0.0975,0
2022,01/26/2006 14:00:00,01/26/2006 14:30:00,1.05,01/26/2006,6,,30,0.2625,0
2023,01/28/2006 14:15:00,01/28/2006 16:55:00,1.63,01/28/2006,32,,160,0.4075,0
2024,01/30/2006 22:40:00,01/31/2006 01:15:00,0.37,01/30/2006,31,,155,0.0925,0
2025,02/01/2006 07:20:00,02/01/2006 11:40:00,3.64,02/01/2006,52,,260,0.91,0
2026,02/01/2006 18:50:00,02/02/2006 00:10:00,15.49,02/01/2006,64,,320,3.8725,0
2027,02/02/2006 05:25:00,02/02/2006 09:50:00,9.01,02/02/2006,53,,265,2.2525,0
2028,02/03/2006 08:55:00,02/03/2006 18:05:00,14.46,02/03/2006,110,,550,3.615,0
2029,02/04/2006 05:15:00,02/04/2006 07:00:00,1.57,02/04/2006,21,,105,0.3925,0
2030,02/04/2006 18:45:00,02/04/2006 23:05:00,11.12,02/04/2006,52,,260,2.78,0
2031,02/05/2006 01:05:00,02/05/2006 02:45:00,5.09,02/05/2006,20,,100,1.2725,0
2032,02/05/2006 11:30:00,02/05/2006 11:45:00,0.28,02/05/2006,3,,15,0.07,0
2033,02/05/2006 17:15:00,02/05/2006 20:20:00,12.53,02/05/2006,37,,185,3.1325,0
2034,02/06/2006 15:20:00,02/06/2006 16:50:00,8.97,02/06/2006,18,,90,2.2425,0
2035,02/07/2006 00:55:00,02/07/2006 02:30:00,3.2,02/07/2006,19,,95,0.8,0
2036,02/07/2006 05:00:00,02/07/2006 14:45:00,14.25,02/07/2006,117,,585,3.5625,0
2037,02/07/2006 18:25:00,02/07/2006 20:35:00,0.63,02/07/2006,26,,130,0.1575,0
2038,02/08/2006 18:45:00,02/09/2006 05:05:00,32.65,02/08/2006,124,,620,8.1625,0
2039,02/12/2006 00:30:00,02/12/2006 02:35:00,0.59,02/12/2006,25,,125,0.1475,0
2040,02/12/2006 06:00:00,02/12/2006 12:50:00,17.06,02/12/2006,82,,410,4.265,0
2041,02/13/2006 03:45:00,02/13/2006 08:05:00,5.33,02/13/2006,52,,260,1.3325,0
2042,02/13/2006 12:10:00,02/13/2006 16:10:00,7.04,02/13/2006,48,,240,1.76,0
2043,02/13/2006 20:45:00,02/13/2006 22:45:00,0.6,02/13/2006,24,,120,0.15,0
2044,02/14/2006 07:00:00,02/14/2006 18:30:00,13.69,02/14/2006,138,,690,3.4225,0
2045,02/14/2006 20:45:00,02/14/2006 21:35:00,0.84,02/14/2006,10,,50,0.21,0
2046,02/16/2006 02:10:00,02/17/2006 00:35:00,91.83,02/16/2006,269,,1345,22.9575,0
2047,02/17/2006 03:05:00,02/17/2006 05:40:00,1.25,02/17/2006,31,,155,0.3125,0
2048,02/17/2006 13:10:00,02/17/2006 13:15:00,0.13,02/17/2006,1,,5,0.0325,0
2049,02/17/2006 22:30:00,02/18/2006 08:35:00,19.69,02/17/2006,121,,605,4.9225,0
2050,02/18/2006 15:25:00,02/18/2006 16:10:00,0.76,02/18/2006,9,,45,0.19,0
2051,02/19/2006 22:20:00,02/20/2006 15:00:00,41.81,02/19/2006,200,,1000,10.4525,0
2052,02/21/2006 02:35:00,02/21/2006 03:25:00,0.58,02/21/2006,10,,50,0.145,0
2053,02/22/2006 01:45:00,02/22/2006 23:50:00,35.87,02/22/2006,265,,1325,8.9675,0
2054,02/23/2006 09:10:00,02/23/2006 09:20:00,0.07,02/23/2006,2,,10,0.0175,0
2055,02/23/2006 18:10:00,02/23/2006 19:40:00,0.28,02/23/2006,18,,90,0.07,0
2056,02/23/2006 23:40:00,02/24/2006 08:30:00,12.27,02/23/2006,106,,530,3.0675,0
2057,02/25/2006 07:50:00,02/25/2006 09:05:00,0.42,02/25/2006,15,,75,0.105,0
2058,02/26/2006 07:50:00,02/26/2006 10:35:00,0.45,02/26/2006,33,,165,0.1125,0
2059,02/26/2006 16:10:00,02/26/2006 17:35:00,0.03,02/26/2006,17,,85,0.0075,0
2060,02/28/2006 20:40:00,02/28/2006 21:20:00,1.58,02/28/2006,8,,40,0.395,0
2061,03/01/2006 13:45:00,03/01/2006 23:30:00,43.04,03/01/2006,117,,585,10.76,0
2062,03/02/2006 02:25:00,03/02/2006 07:40:00,10.41,03/02/2006,63,,315,2.6025,0
2063,03/02/2006 10:00:00,03/02/2006 10:20:00,0.59,03/02/2006,4,,20,0.1475,0
2064,03/02/2006 17:50:00,03/02/2006 18:25:00,0.19,03/02/2006,7,,35,0.0475,0
2065,03/03/2006 02:05:00,03/03/2006 22:35:00,35.01,03/03/2006,246,,1230,8.7525,0
2066,03/04/2006 01:45:00,03/04/2006 02:25:00,0.09,03/04/2006,8,,40,0.0225,0
2067,03/04/2006 05:10:00,03/04/2006 11:20:00,5.98,03/04/2006,74,,370,1.495,0
2068,03/04/2006 14:30:00,03/04/2006 17:05:00,0.25,03/04/2006,31,,155,0.0625,0
2069,03/05/2006 01:20:00,03/05/2006 10:25:00,21.34,03/05/2006,109,,545,5.335,0
2070,03/06/2006 09:30:00,03/06/2006 09:50:00,0.18,03/06/2006,4,,20,0.045,0
2071,03/06/2006 16:55:00,03/06/2006 19:20:00,11.35,03/06/2006,29,,145,2.8375,0
2072,03/07/2006 06:00:00,03/07/2006 09:20:00,1.68,03/07/2006,40,,200,0.42,0
2073,03/07/2006 18:30:00,03/08/2006 18:50:00,57.86,03/07/2006,292,,1460,14.465,0
2074,03/08/2006 23:30:00,03/08/2006 23:45:00,0.16,03/08/2006,3,,15,0.04,0
2075,03/09/2006 06:40:00,03/09/2006 08:35:00,1.54,03/09/2006,23,,115,0.385,0
2076,03/09/2006 11:25:00,03/09/2006 12:50:00,1.49,03/09/2006,17,,85,0.3725,0
2077,03/10/2006 03:20:00,03/10/2006 10:55:00,14.04,03/10/2006,91,,455,3.51,0
2078,03/10/2006 15:30:00,03/10/2006 23:15:00,6.2,03/10/2006,93,,465,1.55,0
2079,03/11/2006 01:50:00,03/11/2006 07:30:00,9.29,03/11/2006,68,,340,2.3225,0
2080,03/11/2006 14:05:00,03/11/2006 18:45:00,5.92,03/11/2006,56,,280,1.48,0
2081,03/11/2006 21:10:00,03/11/2006 21:25:00,0.09,03/11/2006,3,,15,0.0225,0
2082,03/12/2006 04:40:00,03/12/2006 10:00:00,8.48,03/12/2006,64,,320,2.12,0
2083,03/12/2006 13:10:00,03/12/2006 13:20:00,0.17,03/12/2006,2,,10,0.0425,0
2084,03/12/2006 15:35:00,03/12/2006 16:10:00,0.31,03/12/2006,7,,35,0.0775,0
2085,03/12/2006 21:30:00,03/12/2006 23:00:00,0.33,03/12/2006,18,,90,0.0825,0
2086,03/15/2006 13:35:00,03/15/2006 17:25:00,8.11,03/15/2006,46,,230,2.0275,0
2087,03/16/2006 06:05:00,03/16/2006 09:10:00,1.98,03/16/2006,37,,185,0.495,0
2088,03/19/2006 10:20:00,03/19/2006 11:20:00,0.09,03/19/2006,12,,60,0.0225,0
2089,03/21/2006 17:20:00,03/22/2006 16:20:00,59.54,03/21/2006,276,,1380,14.885,0
2090,03/22/2006 21:55:00,03/23/2006 02:05:00,7.13,03/22/2006,50,,250,1.7825,0
2091,03/23/2006 08:10:00,03/23/2006 12:30:00,21.79,03/23/2006,52,,260,5.4475,0
2092,03/23/2006 16:05:00,03/23/2006 18:50:00,0.19,03/23/2006,33,,165,0.0475,0
2093,03/24/2006 03:25:00,03/24/2006 19:20:00,37.04,03/24/2006,191,,955,9.26,0
2094,03/25/2006 10:50:00,03/25/2006 15:40:00,4.87,03/25/2006,58,,290,1.2175,0
2095,03/25/2006 17:40:00,03/25/2006 20:35:00,1.09,03/25/2006,35,,175,0.2725,0
2096,03/26/2006 09:30:00,03/26/2006 10:10:00,0.58,03/26/2006,8,,40,0.145,0
2097,03/26/2006 15:00:00,03/26/2006 17:20:00,2.66,03/26/2006,28,,140,0.665,0
2098,03/26/2006 21:30:00,03/27/2006 00:45:00,12.64,03/26/2006,39,,195,3.16,0
2099,03/29/2006 15:35:00,03/29/2006 18:25:00,0.36,03/29/2006,34,,170,0.09,0
2100,03/29/2006 21:35:00,03/30/2006 00:10:00,2.39,03/29/2006,31,,155,0.5975,0
2101,04/01/2006 22:25:00,04/02/2006 00:15:00,1.65,04/01/2006,22,,110,0.4125,0
2102,04/02/2006 20:05:00,04/02/2006 20:25:00,0.06,04/02/2006,4,,20,0.015,0
2103,04/10/2006 20:25:00,04/10/2006 20:30:00,0.02,04/10/2006,1,,5,0.005,0
2104,04/12/2006 10:45:00,04/12/2006 11:40:00,0.06,04/12/2006,11,,55,0.015,0
2105,04/12/2006 14:20:00,04/12/2006 16:30:00,0.18,04/12/2006,26,,130,0.045,0
2106,04/16/2006 06:25:00,04/16/2006 13:00:00,2.2,04/16/2006,79,,395,0.55,0
2107,04/16/2006 17:35:00,04/16/2006 19:05:00,1.44,04/16/2006,18,,90,0.36,0
2108,04/17/2006 02:05:00,04/17/2006 09:30:00,3.54,04/17/2006,89,,445,0.885,0
2109,04/17/2006 15:40:00,04/17/2006 17:00:00,1,04/17/2006,16,,80,0.25,0
2110,04/17/2006 19:25:00,04/18/2006 08:50:00,16.44,04/17/2006,161,,805,4.11,0
2111,04/18/2006 13:05:00,04/18/2006 18:30:00,4.98,04/18/2006,65,,325,1.245,0
2112,04/19/2006 05:35:00,04/19/2006 13:20:00,2.81,04/19/2006,93,,465,0.7025,0
2113,04/19/2006 15:50:00,04/19/2006 18:15:00,0.47,04/19/2006,29,,145,0.1175,0
2114,04/20/2006 05:50:00,04/20/2006 13:35:00,8.19,04/20/2006,93,,465,2.0475,0
2115,04/20/2006 20:40:00,04/21/2006 00:05:00,2.22,04/20/2006,41,,205,0.555,0
2116,04/21/2006 03:15:00,04/21/2006 04:15:00,0.09,04/21/2006,12,,60,0.0225,0
2117,04/21/2006 20:55:00,04/22/2006 02:45:00,11.33,04/21/2006,70,,350,2.8325,0
2118,04/22/2006 10:15:00,04/22/2006 10:50:00,0.11,04/22/2006,7,,35,0.0275,0
2119,04/22/2006 15:30:00,04/22/2006 17:20:00,1.64,04/22/2006,22,,110,0.41,0
2120,04/22/2006 21:25:00,04/22/2006 21:35:00,0.03,04/22/2006,2,,10,0.0075,0
2121,04/23/2006 04:30:00,04/23/2006 04:35:00,0.02,04/23/2006,1,,5,0.005,0
2122,04/23/2006 07:20:00,04/23/2006 09:10:00,0.03,04/23/2006,22,,110,0.0075,0
2123,04/25/2006 22:20:00,04/25/2006 22:25:00,0.02,04/25/2006,1,,5,0.005,0
2124,04/26/2006 04:20:00,04/26/2006 08:45:00,0.51,04/26/2006,53,,265,0.1275,0
2125,04/27/2006 04:55:00,04/27/2006 08:25:00,0.1,04/27/2006,42,,210,0.025,0
2126,04/27/2006 19:10:00,04/27/2006 23:55:00,7.66,04/27/2006,57,,285,1.915,0
2127,04/29/2006 01:15:00,04/29/2006 01:25:00,0.08,04/29/2006,2,,10,0.02,0
2128,04/29/2006 03:25:00,04/29/2006 05:15:00,0.3,04/29/2006,22,,110,0.075,0
2129,04/29/2006 08:40:00,04/29/2006 10:55:00,2,04/29/2006,27,,135,0.5,0
2130,05/01/2006 07:40:00,05/01/2006 11:05:00,0.38,05/01/2006,41,,205,0.095,0
2131,05/01/2006 22:15:00,05/01/2006 22:30:00,0.03,05/01/2006,3,,15,0.0075,0
2132,05/04/2006 01:15:00,05/04/2006 02:35:00,0.1,05/04/2006,16,,80,0.025,0
2133,05/04/2006 10:10:00,05/04/2006 10:15:00,0.02,05/04/2006,1,,5,0.005,0
2134,05/06/2006 01:35:00,05/06/2006 01:40:00,0.03,05/06/2006,1,,5,0.0075,0
2135,05/06/2006 13:45:00,05/07/2006 06:05:00,53.86,05/06/2006,196,,980,13.465,0
2136,05/09/2006 17:15:00,05/09/2006 23:05:00,34.26,05/09/2006,70,,350,8.565,0
2137,05/10/2006 13:50:00,05/10/2006 18:10:00,8.81,05/10/2006,52,,260,2.2025,0
2138,05/12/2006 09:00:00,05/12/2006 12:05:00,1.22,05/12/2006,37,,185,0.305,0
2139,05/12/2006 14:05:00,05/12/2006 14:20:00,0.05,05/12/2006,3,,15,0.0125,0
2140,05/12/2006 16:25:00,05/12/2006 16:40:00,0.11,05/12/2006,3,,15,0.0275,0
2141,05/12/2006 18:55:00,05/12/2006 19:00:00,0.02,05/12/2006,1,,5,0.005,0
2142,05/14/2006 08:45:00,05/14/2006 08:50:00,0.02,05/14/2006,1,,5,0.005,0
2143,05/20/2006 05:50:00,05/20/2006 08:15:00,7.25,05/20/2006,29,,145,1.8125,0
2144,05/20/2006 18:25:00,05/20/2006 20:25:00,16.15,05/20/2006,24,,120,4.0375,0
2145,06/01/2006 07:35:00,06/01/2006 10:35:00,0.54,06/01/2006,36,,180,0.135,0
2146,06/01/2006 19:45:00,06/01/2006 20:10:00,0.17,06/01/2006,5,,25,0.0425,0
2147,06/01/2006 22:45:00,06/01/2006 23:35:00,0.03,06/01/2006,10,,50,0.0075,0
2148,06/02/2006 10:30:00,06/02/2006 10:40:00,0.07,06/02/2006,2,,10,0.0175,0
2149,06/05/2006 23:25:00,06/05/2006 23:50:00,0.47,06/05/2006,5,,25,0.1175,0
2150,06/06/2006 02:55:00,06/06/2006 03:20:00,0.56,06/06/2006,5,,25,0.14,0
2151,06/06/2006 13:25:00,06/06/2006 18:45:00,3.28,06/06/2006,64,,320,0.82,0
2152,06/08/2006 23:55:00,06/09/2006 11:00:00,14.61,06/08/2006,133,,665,3.6525,0
2153,06/11/2006 01:20:00,06/11/2006 12:05:00,31.43,06/11/2006,129,,645,7.8575,0
2154,06/11/2006 14:35:00,06/12/2006 01:55:00,13.94,06/11/2006,136,,680,3.485,0
2155,06/12/2006 19:15:00,06/13/2006 00:25:00,16.63,06/12/2006,62,,310,4.1575,0
2156,06/13/2006 18:10:00,06/13/2006 18:50:00,0.49,06/13/2006,8,,40,0.1225,0
2157,06/14/2006 03:55:00,06/14/2006 10:45:00,14.11,06/14/2006,82,,410,3.5275,0
2158,06/14/2006 15:10:00,06/14/2006 17:55:00,6.16,06/14/2006,33,,165,1.54,0
2159,06/15/2006 16:15:00,06/15/2006 16:20:00,0.09,06/15/2006,1,,5,0.0225,0
2160,06/16/2006 06:30:00,06/16/2006 08:20:00,0.3,06/16/2006,22,,110,0.075,0
2161,06/16/2006 18:55:00,06/16/2006 19:15:00,0.06,06/16/2006,4,,20,0.015,0
2162,06/16/2006 23:00:00,06/17/2006 05:55:00,10.98,06/16/2006,83,,415,2.745,0
2163,06/19/2006 19:45:00,06/19/2006 22:45:00,1.91,06/19/2006,36,,180,0.4775,0
2164,06/20/2006 13:10:00,06/20/2006 15:25:00,1.07,06/20/2006,27,,135,0.2675,0
2165,06/21/2006 04:55:00,06/21/2006 06:45:00,4.39,06/21/2006,22,,110,1.0975,0
2166,06/21/2006 15:00:00,06/21/2006 15:20:00,0.5,06/21/2006,4,,20,0.125,0
2167,06/21/2006 18:40:00,06/21/2006 19:15:00,0.59,06/21/2006,7,,35,0.1475,0
2168,06/22/2006 10:30:00,06/22/2006 10:35:00,0.24,06/22/2006,1,,5,0.06,0
2169,06/22/2006 14:15:00,06/22/2006 14:20:00,0.11,06/22/2006,1,,5,0.0275,0
2170,06/22/2006 19:15:00,06/22/2006 21:25:00,1.19,06/22/2006,26,,130,0.2975,0
2171,06/23/2006 04:40:00,06/23/2006 05:35:00,4.2,06/23/2006,11,,55,1.05,0
2172,06/23/2006 08:10:00,06/23/2006 14:10:00,8.43,06/23/2006,72,,360,2.1075,0
2173,06/23/2006 18:50:00,06/23/2006 20:10:00,4.55,06/23/2006,16,,80,1.1375,0
2174,06/24/2006 11:35:00,06/24/2006 19:05:00,5.99,06/24/2006,90,,450,1.4975,0
2175,06/25/2006 20:20:00,06/25/2006 20:45:00,0.16,06/25/2006,5,,25,0.04,0
2176,06/25/2006 23:10:00,06/26/2006 00:20:00,0.96,06/25/2006,14,,70,0.24,0
2177,06/26/2006 08:05:00,06/26/2006 16:20:00,16.02,06/26/2006,99,,495,4.005,0
2178,06/26/2006 19:25:00,06/26/2006 19:45:00,0.94,06/26/2006,4,,20,0.235,0
2179,06/26/2006 22:20:00,06/27/2006 02:15:00,6.13,06/26/2006,47,,235,1.5325,0
2180,06/27/2006 13:20:00,06/27/2006 13:30:00,0.17,06/27/2006,2,,10,0.0425,0
2181,06/27/2006 15:55:00,06/27/2006 19:10:00,9.16,06/27/2006,39,,195,2.29,0
2182,06/27/2006 23:35:00,06/28/2006 02:10:00,11.71,06/27/2006,31,,155,2.9275,0
2183,06/29/2006 00:00:00,06/29/2006 02:35:00,0.25,06/29/2006,31,,155,0.0625,0
2184,06/29/2006 22:05:00,06/30/2006 04:45:00,17.02,06/29/2006,80,,400,4.255,0
2185,07/03/2006 03:10:00,07/03/2006 06:30:00,10.93,07/03/2006,40,,200,2.7325,0
2186,07/04/2006 10:30:00,07/04/2006 12:50:00,4.78,07/04/2006,28,,140,1.195,0
2187,07/04/2006 18:25:00,07/04/2006 18:30:00,0.02,07/04/2006,1,,5,0.005,0
2188,07/06/2006 22:45:00,07/07/2006 14:30:00,44.2,07/06/2006,189,,945,11.05,0
2189,07/08/2006 07:45:00,07/08/2006 12:50:00,5.91,07/08/2006,61,,305,1.4775,0
2190,07/08/2006 16:20:00,07/08/2006 17:45:00,1.52,07/08/2006,17,,85,0.38,0
2191,07/11/2006 06:15:00,07/11/2006 10:05:00,0.62,07/11/2006,46,,230,0.155,0
2192,07/11/2006 12:15:00,07/11/2006 13:40:00,5.68,07/11/2006,17,,85,1.42,0
2193,07/11/2006 16:40:00,07/11/2006 17:00:00,5.02,07/11/2006,4,,20,1.255,0
2194,07/11/2006 20:50:00,07/11/2006 20:55:00,0.03,07/11/2006,1,,5,0.0075,0
2195,07/13/2006 09:45:00,07/13/2006 12:55:00,8.91,07/13/2006,38,,190,2.2275,0
2196,07/14/2006 11:25:00,07/14/2006 11:45:00,0.73,07/14/2006,4,,20,0.1825,0
2197,07/17/2006 03:50:00,07/17/2006 06:15:00,3.86,07/17/2006,29,,145,0.965,0
2198,07/17/2006 09:10:00,07/17/2006 09:40:00,0.31,07/17/2006,6,,30,0.0775,0
2199,07/17/2006 12:00:00,07/17/2006 17:30:00,16.71,07/17/2006,66,,330,4.1775,0
2200,07/17/2006 20:50:00,07/18/2006 03:15:00,8,07/17/2006,77,,385,2,0
2201,07/18/2006 07:40:00,07/18/2006 07:50:00,0.68,07/18/2006,2,,10,0.17,0
2202,07/18/2006 10:55:00,07/18/2006 13:15:00,3.11,07/18/2006,28,,140,0.7775,0
2203,07/20/2006 07:35:00,07/20/2006 09:05:00,0.7,07/20/2006,18,,90,0.175,0
2204,07/22/2006 17:05:00,07/22/2006 19:20:00,2.56,07/22/2006,27,,135,0.64,0
2205,08/02/2006 13:15:00,08/02/2006 14:50:00,2.53,08/02/2006,19,,95,0.6325,0
2206,08/02/2006 18:35:00,08/03/2006 00:40:00,13.05,08/02/2006,73,,365,3.2625,0
2207,08/05/2006 02:55:00,08/05/2006 14:15:00,47.22,08/05/2006,136,,680,11.805,0
2208,08/05/2006 17:40:00,08/05/2006 22:10:00,0.29,08/05/2006,54,,270,0.0725,0
2209,08/06/2006 05:55:00,08/06/2006 06:35:00,0.03,08/06/2006,8,,40,0.0075,0
2210,08/06/2006 12:45:00,08/06/2006 19:00:00,15.6,08/06/2006,75,,375,3.9,0
2211,08/06/2006 22:30:00,08/06/2006 22:55:00,0.1,08/06/2006,5,,25,0.025,0
2212,08/08/2006 02:00:00,08/08/2006 13:45:00,48.15,08/08/2006,141,,705,12.0375,0
2213,08/09/2006 07:40:00,08/09/2006 09:20:00,1.34,08/09/2006,20,,100,0.335,0
2214,08/09/2006 15:35:00,08/09/2006 15:50:00,0.03,08/09/2006,3,,15,0.0075,0
2215,08/10/2006 22:45:00,08/10/2006 23:10:00,3,08/10/2006,5,,25,0.75,0
2216,08/12/2006 04:30:00,08/12/2006 04:35:00,0.09,08/12/2006,1,,5,0.0225,0
2217,08/13/2006 04:25:00,08/13/2006 05:40:00,0.07,08/13/2006,15,,75,0.0175,0
2218,08/13/2006 08:10:00,08/13/2006 11:10:00,6.5,08/13/2006,36,,180,1.625,0
2219,08/13/2006 15:40:00,08/13/2006 20:20:00,33.01,08/13/2006,56,,280,8.2525,0
2220,08/13/2006 23:45:00,08/14/2006 00:00:00,0.04,08/13/2006,3,,15,0.01,0
2221,08/14/2006 20:15:00,08/14/2006 21:50:00,5.2,08/14/2006,19,,95,1.3,0
2222,08/15/2006 09:10:00,08/15/2006 09:50:00,0.13,08/15/2006,8,,40,0.0325,0
2223,08/15/2006 14:20:00,08/15/2006 14:40:00,0.05,08/15/2006,4,,20,0.0125,0
2224,08/15/2006 23:45:00,08/16/2006 03:50:00,1.96,08/15/2006,49,,245,0.49,0
2225,08/16/2006 05:50:00,08/16/2006 05:55:00,0.03,08/16/2006,1,,5,0.0075,0
2226,08/17/2006 07:50:00,08/17/2006 12:10:00,18.46,08/17/2006,52,,260,4.615,0
2227,08/17/2006 20:55:00,08/18/2006 05:45:00,11.01,08/17/2006,106,,530,2.7525,0
2228,08/18/2006 14:20:00,08/18/2006 18:10:00,4.48,08/18/2006,46,,230,1.12,0
2229,08/20/2006 07:35:00,08/20/2006 07:55:00,0.07,08/20/2006,4,,20,0.0175,0
2230,08/21/2006 15:05:00,08/21/2006 15:10:00,0.03,08/21/2006,1,,5,0.0075,0
2231,08/21/2006 23:45:00,08/22/2006 00:45:00,0.25,08/21/2006,12,,60,0.0625,0
2232,08/22/2006 02:50:00,08/22/2006 11:45:00,31.55,08/22/2006,107,,535,7.8875,0
2233,08/23/2006 19:20:00,08/23/2006 20:45:00,22.51,08/23/2006,17,,85,5.6275,0
2234,08/26/2006 10:25:00,08/26/2006 16:05:00,14.86,08/26/2006,68,,340,3.715,0
2235,08/26/2006 21:10:00,08/26/2006 21:20:00,0.1,08/26/2006,2,,10,0.025,0
2236,08/27/2006 09:20:00,08/27/2006 12:25:00,1.54,08/27/2006,37,,185,0.385,0
2237,08/28/2006 12:35:00,08/28/2006 12:40:00,0.39,08/28/2006,1,,5,0.0975,0
2238,08/29/2006 13:00:00,08/29/2006 18:00:00,2.33,08/29/2006,60,,300,0.5825,0
2239,08/30/2006 22:05:00,08/30/2006 22:40:00,1.66,08/30/2006,7,,35,0.415,0
2240,08/31/2006 01:15:00,08/31/2006 01:30:00,0.57,08/31/2006,3,,15,0.1425,0
2241,08/31/2006 12:30:00,08/31/2006 17:35:00,7.99,08/31/2006,61,,305,1.9975,0
2242,09/01/2006 23:45:00,09/02/2006 00:00:00,0.07,09/01/2006,3,,15,0.0175,0
2243,09/02/2006 23:45:00,09/02/2006 23:55:00,0.05,09/02/2006,2,,10,0.0125,0
2244,09/06/2006 12:45:00,09/06/2006 15:00:00,9.21,09/06/2006,27,,135,2.3025,0
2245,09/07/2006 09:45:00,09/07/2006 10:35:00,1.04,09/07/2006,10,,50,0.26,0
2246,09/07/2006 20:05:00,09/07/2006 20:10:00,0.3,09/07/2006,1,,5,0.075,0
2247,09/08/2006 06:00:00,09/08/2006 06:25:00,0.66,09/08/2006,5,,25,0.165,0
2248,09/08/2006 11:05:00,09/08/2006 12:55:00,10.49,09/08/2006,22,,110,2.6225,0
2249,09/09/2006 05:25:00,09/09/2006 14:00:00,49.67,09/09/2006,103,,515,12.4175,0
2250,09/11/2006 11:25:00,09/11/2006 18:30:00,21.05,09/11/2006,85,,425,5.2625,0
2251,09/12/2006 09:05:00,09/12/2006 11:00:00,3.62,09/12/2006,23,,115,0.905,0
2252,09/12/2006 15:50:00,09/12/2006 16:20:00,4.53,09/12/2006,6,,30,1.1325,0
2253,09/13/2006 08:05:00,09/13/2006 11:20:00,8.31,09/13/2006,39,,195,2.0775,0
2254,09/14/2006 00:35:00,09/14/2006 08:45:00,28.49,09/14/2006,98,,490,7.1225,0
2255,09/14/2006 11:25:00,09/14/2006 13:05:00,0.83,09/14/2006,20,,100,0.2075,0
2256,09/14/2006 19:35:00,09/14/2006 19:55:00,0.38,09/14/2006,4,,20,0.095,0
2257,09/14/2006 22:00:00,09/14/2006 23:45:00,1.81,09/14/2006,21,,105,0.4525,0
2258,09/15/2006 01:50:00,09/15/2006 07:05:00,19.84,09/15/2006,63,,315,4.96,0
2259,09/15/2006 09:05:00,09/15/2006 16:55:00,7.83,09/15/2006,94,,470,1.9575,0
2260,09/15/2006 19:50:00,09/15/2006 20:40:00,0.51,09/15/2006,10,,50,0.1275,0
2261,09/15/2006 22:40:00,09/15/2006 23:40:00,2.54,09/15/2006,12,,60,0.635,0
2262,09/16/2006 05:00:00,09/16/2006 11:30:00,35.22,09/16/2006,78,,390,8.805,0
2263,09/16/2006 17:25:00,09/16/2006 19:25:00,1.75,09/16/2006,24,,120,0.4375,0
2264,09/17/2006 15:10:00,09/18/2006 11:50:00,22.38,09/17/2006,248,,1240,5.595,0
2265,09/18/2006 19:25:00,09/18/2006 20:15:00,0.06,09/18/2006,10,,50,0.015,0
2266,09/19/2006 23:25:00,09/19/2006 23:55:00,5.04,09/19/2006,6,,30,1.26,0
2267,09/20/2006 11:35:00,09/20/2006 12:25:00,0.17,09/20/2006,10,,50,0.0425,0
2268,09/20/2006 14:40:00,09/20/2006 15:20:00,7.88,09/20/2006,8,,40,1.97,0
2269,09/20/2006 19:20:00,09/20/2006 22:15:00,2.38,09/20/2006,35,,175,0.595,0
2270,09/21/2006 03:10:00,09/21/2006 03:20:00,0.13,09/21/2006,2,,10,0.0325,0
2271,09/21/2006 06:50:00,09/21/2006 07:00:00,0.23,09/21/2006,2,,10,0.0575,0
2272,09/21/2006 09:45:00,09/21/2006 13:40:00,5.6,09/21/2006,47,,235,1.4,0
2273,09/21/2006 16:30:00,09/21/2006 16:55:00,0.62,09/21/2006,5,,25,0.155,0
2274,09/21/2006 20:15:00,09/21/2006 21:15:00,1.04,09/21/2006,12,,60,0.26,0
2275,09/22/2006 00:10:00,09/22/2006 02:50:00,4.51,09/22/2006,32,,160,1.1275,0
2276,09/28/2006 15:20:00,09/28/2006 19:30:00,60.23,09/28/2006,50,,250,15.0575,0
2277,09/28/2006 23:05:00,09/29/2006 01:20:00,30.65,09/28/2006,27,,135,7.6625,0
2278,09/29/2006 04:40:00,09/29/2006 05:55:00,0.65,09/29/2006,15,,75,0.1625,0
2279,09/29/2006 12:15:00,09/29/2006 14:00:00,2.65,09/29/2006,21,,105,0.6625,0
2280,09/29/2006 20:55:00,09/29/2006 21:55:00,4.46,09/29/2006,12,,60,1.115,0
2281,10/01/2006 00:30:00,10/01/2006 03:55:00,19.58,10/01/2006,41,,205,4.895,0
2282,10/01/2006 10:10:00,10/01/2006 15:10:00,5,10/01/2006,60,,300,1.25,0
