,Start,End,Precip,date,duration,cso,Duration,Precipitation,Year,Intensity
248,10/02/2000 02:40:00,10/02/2000 03:35:00,0.94,10/02/2000,11,,55,0.235,0,3.076363636
249,10/02/2000 07:55:00,10/02/2000 09:20:00,2.13,10/02/2000,17,,85,0.5325,0,4.510588235
250,10/02/2000 11:50:00,10/02/2000 19:40:00,27.44,10/02/2000,94,,470,6.86,0,10.50893617
251,10/03/2000 01:25:00,10/03/2000 04:10:00,0.34,10/03/2000,33,,165,0.085,0,0.370909091
252,10/03/2000 06:50:00,10/03/2000 10:45:00,3.11,10/03/2000,47,,235,0.7775,0,2.38212766
253,10/03/2000 18:25:00,10/03/2000 19:00:00,0.18,10/03/2000,7,,35,0.045,0,0.925714286
254,10/04/2000 10:10:00,10/04/2000 10:40:00,0.21,10/04/2000,6,,30,0.0525,0,1.26
255,10/04/2000 19:30:00,10/05/2000 00:35:00,95.18,10/04/2000,61,,305,23.795,0,56.17180328
256,10/07/2000 16:45:00,10/07/2000 17:25:00,2.83,10/07/2000,8,,40,0.7075,0,12.735
257,10/09/2000 15:50:00,10/09/2000 19:20:00,8.52,10/09/2000,42,,210,2.13,0,7.302857143
258,10/10/2000 11:55:00,10/10/2000 13:15:00,10.97,10/10/2000,16,,80,2.7425,0,24.6825
259,10/10/2000 16:00:00,10/10/2000 19:05:00,1.6,10/10/2000,37,,185,0.4,0,1.556756757
260,10/11/2000 00:30:00,10/11/2000 00:35:00,0.08,10/11/2000,1,,5,0.02,0,2.88
261,10/11/2000 02:35:00,10/11/2000 02:45:00,0.04,10/11/2000,2,,10,0.01,0,0.72
262,10/11/2000 05:05:00,10/11/2000 06:55:00,0.49,10/11/2000,22,,110,0.1225,0,0.801818182
263,10/11/2000 09:40:00,10/11/2000 15:40:00,25.09,10/11/2000,72,,360,6.2725,0,12.545
264,10/12/2000 04:40:00,10/12/2000 06:35:00,1.64,10/12/2000,23,,115,0.41,0,2.566956522
265,10/12/2000 14:00:00,10/12/2000 15:05:00,0.62,10/12/2000,13,,65,0.155,0,1.716923077
266,10/12/2000 21:20:00,10/12/2000 22:40:00,0.74,10/12/2000,16,,80,0.185,0,1.665
267,10/14/2000 13:10:00,10/14/2000 17:55:00,12.25,10/14/2000,57,,285,3.0625,0,7.736842105
268,10/14/2000 21:15:00,10/15/2000 05:40:00,6.59,10/14/2000,101,,505,1.6475,0,2.348910891
269,10/15/2000 12:05:00,10/15/2000 12:10:00,0.03,10/15/2000,1,,5,0.0075,0,1.08
270,10/15/2000 16:50:00,10/15/2000 21:05:00,45.81,10/15/2000,51,,255,11.4525,0,32.33647059
271,10/16/2000 13:15:00,10/16/2000 13:50:00,0.57,10/16/2000,7,,35,0.1425,0,2.931428571
272,10/17/2000 04:10:00,10/17/2000 11:15:00,3.72,10/17/2000,85,,425,0.93,0,1.575529412
273,10/17/2000 22:40:00,10/18/2000 04:30:00,7.01,10/17/2000,70,,350,1.7525,0,3.605142857
274,10/18/2000 06:40:00,10/18/2000 10:15:00,3.9,10/18/2000,43,,215,0.975,0,3.265116279
275,10/18/2000 22:30:00,10/19/2000 00:10:00,2.7,10/18/2000,20,,100,0.675,0,4.86
276,10/19/2000 12:55:00,10/19/2000 18:55:00,35.32,10/19/2000,72,,360,8.83,0,17.66
277,10/20/2000 08:55:00,10/20/2000 12:20:00,11.19,10/20/2000,41,,205,2.7975,0,9.825365854
278,10/20/2000 17:35:00,10/20/2000 18:45:00,9.3,10/20/2000,14,,70,2.325,0,23.91428571
279,10/20/2000 20:50:00,10/20/2000 21:00:00,0.08,10/20/2000,2,,10,0.02,0,1.44
280,10/21/2000 07:35:00,10/21/2000 07:40:00,0.06,10/21/2000,1,,5,0.015,0,2.16
281,10/21/2000 14:40:00,10/21/2000 22:25:00,40.79,10/21/2000,93,,465,10.1975,0,15.78967742
282,10/22/2000 03:00:00,10/22/2000 03:15:00,0.04,10/22/2000,3,,15,0.01,0,0.48
283,10/22/2000 15:00:00,10/22/2000 15:15:00,0.14,10/22/2000,3,,15,0.035,0,1.68
284,10/24/2000 09:20:00,10/24/2000 11:55:00,5.13,10/24/2000,31,,155,1.2825,0,5.957419355
285,10/24/2000 14:15:00,10/24/2000 17:55:00,3.12,10/24/2000,44,,220,0.78,0,2.552727273
286,10/25/2000 13:15:00,10/25/2000 20:05:00,38.71,10/25/2000,82,,410,9.6775,0,16.99463415
287,10/25/2000 22:55:00,10/25/2000 23:05:00,0.03,10/25/2000,2,,10,0.0075,0,0.54
288,10/26/2000 18:15:00,10/26/2000 19:35:00,3.01,10/26/2000,16,,80,0.7525,0,6.7725
289,10/26/2000 23:15:00,10/26/2000 23:20:00,0.06,10/26/2000,1,,5,0.015,0,2.16
290,10/27/2000 01:30:00,10/27/2000 01:45:00,0.08,10/27/2000,3,,15,0.02,0,0.96
291,10/27/2000 07:15:00,10/27/2000 07:40:00,0.15,10/27/2000,5,,25,0.0375,0,1.08
292,10/27/2000 14:00:00,10/27/2000 17:10:00,15.7,10/27/2000,38,,190,3.925,0,14.87368421
293,10/27/2000 21:10:00,10/28/2000 00:25:00,6.64,10/27/2000,39,,195,1.66,0,6.129230769
294,10/28/2000 02:35:00,10/28/2000 02:50:00,0.13,10/28/2000,3,,15,0.0325,0,1.56
295,10/28/2000 08:45:00,10/28/2000 17:45:00,53.2,10/28/2000,108,,540,13.3,0,17.73333333
296,10/28/2000 19:45:00,10/28/2000 20:00:00,0.78,10/28/2000,3,,15,0.195,0,9.36
297,10/29/2000 05:15:00,10/29/2000 05:20:00,0.04,10/29/2000,1,,5,0.01,0,1.44
298,10/29/2000 11:40:00,10/29/2000 13:10:00,4.95,10/29/2000,18,,90,1.2375,0,9.9
299,10/29/2000 16:00:00,10/29/2000 19:00:00,21.17,10/29/2000,36,,180,5.2925,0,21.17
300,10/30/2000 10:30:00,10/30/2000 18:00:00,20.4,10/30/2000,90,,450,5.1,0,8.16
301,11/03/2000 09:30:00,11/03/2000 10:15:00,8.46,11/03/2000,9,,45,2.115,0,33.84
302,11/07/2000 12:35:00,11/07/2000 14:40:00,2.3,11/07/2000,25,,125,0.575,0,3.312
303,11/18/2000 00:00:00,11/18/2000 10:10:00,36.78,11/18/2000,122,,610,9.195,0,10.85311475
304,11/18/2000 21:20:00,11/18/2000 21:45:00,0.54,11/18/2000,5,,25,0.135,0,3.888
305,11/19/2000 13:55:00,11/19/2000 15:15:00,0.64,11/19/2000,16,,80,0.16,0,1.44
306,11/22/2000 20:20:00,11/22/2000 20:50:00,0.35,11/22/2000,6,,30,0.0875,0,2.1
307,11/24/2000 06:00:00,11/24/2000 07:35:00,0.22,11/24/2000,19,,95,0.055,0,0.416842105
308,11/24/2000 11:20:00,11/24/2000 15:10:00,1.4,11/24/2000,46,,230,0.35,0,1.095652174
309,11/25/2000 07:35:00,11/25/2000 08:30:00,0.22,11/25/2000,11,,55,0.055,0,0.72
310,11/26/2000 14:50:00,11/26/2000 15:05:00,0.04,11/26/2000,3,,15,0.01,0,0.48
311,11/26/2000 18:00:00,11/26/2000 19:15:00,2.55,11/26/2000,15,,75,0.6375,0,6.12
312,11/29/2000 18:10:00,11/29/2000 18:20:00,0.03,11/29/2000,2,,10,0.0075,0,0.54
313,11/30/2000 02:15:00,11/30/2000 03:20:00,8.25,11/30/2000,13,,65,2.0625,0,22.84615385
314,11/30/2000 21:35:00,11/30/2000 23:50:00,2.34,11/30/2000,27,,135,0.585,0,3.12
315,12/01/2000 15:15:00,12/01/2000 16:25:00,0.61,12/01/2000,14,,70,0.1525,0,1.568571429
316,12/02/2000 15:20:00,12/02/2000 15:25:00,0.27,12/02/2000,1,,5,0.0675,0,9.72
317,12/03/2000 14:20:00,12/03/2000 19:40:00,5.67,12/03/2000,64,,320,1.4175,0,3.189375
318,12/04/2000 09:30:00,12/04/2000 10:45:00,1.89,12/04/2000,15,,75,0.4725,0,4.536
319,12/04/2000 14:15:00,12/04/2000 21:25:00,17.36,12/04/2000,86,,430,4.34,0,7.266976744
320,12/05/2000 06:35:00,12/05/2000 07:10:00,0.03,12/05/2000,7,,35,0.0075,0,0.154285714
321,12/05/2000 23:10:00,12/06/2000 03:50:00,10.72,12/05/2000,56,,280,2.68,0,6.891428571
322,12/06/2000 18:35:00,12/06/2000 18:50:00,0.04,12/06/2000,3,,15,0.01,0,0.48
323,12/06/2000 21:45:00,12/06/2000 23:25:00,44.71,12/06/2000,20,,100,11.1775,0,80.478
324,12/07/2000 07:05:00,12/07/2000 10:30:00,4.57,12/07/2000,41,,205,1.1425,0,4.012682927
325,12/10/2000 07:55:00,12/10/2000 10:55:00,3.67,12/10/2000,36,,180,0.9175,0,3.67
326,12/12/2000 20:05:00,12/12/2000 20:50:00,0.16,12/12/2000,9,,45,0.04,0,0.64
327,12/18/2000 20:45:00,12/18/2000 21:05:00,0.18,12/18/2000,4,,20,0.045,0,1.62
328,12/19/2000 10:40:00,12/19/2000 13:15:00,7.07,12/19/2000,31,,155,1.7675,0,8.210322581
329,12/20/2000 06:10:00,12/20/2000 07:40:00,3.25,12/20/2000,18,,90,0.8125,0,6.5
330,12/20/2000 18:05:00,12/20/2000 19:15:00,1.51,12/20/2000,14,,70,0.3775,0,3.882857143
331,12/21/2000 07:25:00,12/21/2000 08:40:00,2.3,12/21/2000,15,,75,0.575,0,5.52
332,12/22/2000 21:20:00,12/23/2000 01:50:00,1.48,12/22/2000,54,,270,0.37,0,0.986666667
333,12/23/2000 10:15:00,12/23/2000 12:05:00,21.71,12/23/2000,22,,110,5.4275,0,35.52545455
334,12/23/2000 19:10:00,12/23/2000 23:00:00,26.77,12/23/2000,46,,230,6.6925,0,20.95043478
335,12/24/2000 01:55:00,12/24/2000 02:15:00,0.46,12/24/2000,4,,20,0.115,0,4.14
336,12/24/2000 07:10:00,12/24/2000 10:00:00,1.51,12/24/2000,34,,170,0.3775,0,1.598823529
337,12/24/2000 13:25:00,12/24/2000 17:40:00,3.57,12/24/2000,51,,255,0.8925,0,2.52
338,12/25/2000 21:10:00,12/25/2000 21:15:00,0.04,12/25/2000,1,,5,0.01,0,1.44
339,12/28/2000 06:40:00,12/28/2000 11:55:00,0.65,12/28/2000,63,,315,0.1625,0,0.371428571
340,12/29/2000 03:50:00,12/29/2000 06:35:00,2.36,12/29/2000,33,,165,0.59,0,2.574545455
341,12/31/2000 14:35:00,12/31/2000 17:30:00,2.58,12/31/2000,35,,175,0.645,0,2.653714286
342,12/31/2000 20:45:00,12/31/2000 22:20:00,2.59,12/31/2000,19,,95,0.6475,0,4.907368421
343,01/01/2001 03:20:00,01/01/2001 03:40:00,1.04,01/01/2001,4,,20,0.26,0,9.36
344,01/01/2001 06:40:00,01/01/2001 08:50:00,0.73,01/01/2001,26,,130,0.1825,0,1.010769231
345,01/01/2001 13:10:00,01/01/2001 15:25:00,0.8,01/01/2001,27,,135,0.2,0,1.066666667
346,01/02/2001 08:35:00,01/02/2001 11:35:00,0.92,01/02/2001,36,,180,0.23,0,0.92
347,01/02/2001 17:25:00,01/02/2001 17:50:00,1.16,01/02/2001,5,,25,0.29,0,8.352
348,01/02/2001 22:50:00,01/03/2001 03:25:00,4.52,01/02/2001,55,,275,1.13,0,2.958545455
349,01/04/2001 04:35:00,01/04/2001 04:55:00,0.03,01/04/2001,4,,20,0.0075,0,0.27
350,01/08/2001 22:15:00,01/09/2001 06:00:00,12.82,01/08/2001,93,,465,3.205,0,4.962580645
351,01/11/2001 05:40:00,01/11/2001 12:10:00,20.91,01/11/2001,78,,390,5.2275,0,9.650769231
352,01/11/2001 23:25:00,01/12/2001 02:45:00,1.61,01/11/2001,40,,200,0.4025,0,1.449
353,01/12/2001 05:10:00,01/12/2001 11:00:00,4.92,01/12/2001,70,,350,1.23,0,2.530285714
354,01/12/2001 17:00:00,01/12/2001 20:45:00,3.53,01/12/2001,45,,225,0.8825,0,2.824
355,01/13/2001 07:10:00,01/13/2001 22:40:00,15.58,01/13/2001,186,,930,3.895,0,3.015483871
356,01/14/2001 09:35:00,01/14/2001 18:10:00,7.09,01/14/2001,103,,515,1.7725,0,2.478058252
357,01/15/2001 04:05:00,01/15/2001 06:55:00,2.5,01/15/2001,34,,170,0.625,0,2.647058824
358,01/16/2001 20:00:00,01/16/2001 20:35:00,0.07,01/16/2001,7,,35,0.0175,0,0.36
359,01/17/2001 03:15:00,01/17/2001 09:20:00,9.37,01/17/2001,73,,365,2.3425,0,4.620821918
360,01/17/2001 11:40:00,01/17/2001 12:10:00,0.03,01/17/2001,6,,30,0.0075,0,0.18
361,01/18/2001 10:50:00,01/18/2001 12:15:00,1.17,01/18/2001,17,,85,0.2925,0,2.477647059
362,01/19/2001 04:30:00,01/19/2001 17:05:00,52.17,01/19/2001,151,,755,13.0425,0,12.43788079
363,01/19/2001 23:20:00,01/20/2001 01:20:00,0.04,01/19/2001,24,,120,0.01,0,0.06
364,01/20/2001 11:05:00,01/20/2001 11:10:00,0.05,01/20/2001,1,,5,0.0125,0,1.8
365,01/20/2001 13:35:00,01/20/2001 19:25:00,5.37,01/20/2001,70,,350,1.3425,0,2.761714286
366,01/20/2001 21:30:00,01/21/2001 05:20:00,16.92,01/20/2001,94,,470,4.23,0,6.48
367,01/21/2001 14:05:00,01/21/2001 14:40:00,4.37,01/21/2001,7,,35,1.0925,0,22.47428571
368,01/21/2001 20:50:00,01/21/2001 21:40:00,1.1,01/21/2001,10,,50,0.275,0,3.96
369,01/22/2001 06:55:00,01/22/2001 07:10:00,0.31,01/22/2001,3,,15,0.0775,0,3.72
370,01/22/2001 21:00:00,01/22/2001 23:50:00,14.36,01/22/2001,34,,170,3.59,0,15.20470588
371,01/23/2001 05:40:00,01/23/2001 21:35:00,20.63,01/23/2001,191,,955,5.1575,0,3.888376963
372,01/24/2001 13:05:00,01/24/2001 13:25:00,0.09,01/24/2001,4,,20,0.0225,0,0.81
373,01/24/2001 18:20:00,01/24/2001 19:40:00,2.27,01/24/2001,16,,80,0.5675,0,5.1075
374,01/25/2001 08:00:00,01/25/2001 09:25:00,1.21,01/25/2001,17,,85,0.3025,0,2.562352941
375,01/25/2001 15:15:00,01/25/2001 16:40:00,1.8,01/25/2001,17,,85,0.45,0,3.811764706
376,01/27/2001 04:50:00,01/27/2001 04:55:00,0.04,01/27/2001,1,,5,0.01,0,1.44
377,01/27/2001 10:10:00,01/27/2001 10:20:00,0.38,01/27/2001,2,,10,0.095,0,6.84
378,01/28/2001 08:30:00,01/28/2001 08:35:00,0.02,01/28/2001,1,,5,0.005,0,0.72
379,01/28/2001 22:20:00,01/29/2001 02:05:00,5.8,01/28/2001,45,,225,1.45,0,4.64
380,01/29/2001 04:20:00,01/29/2001 04:25:00,0.02,01/29/2001,1,,5,0.005,0,0.72
381,01/30/2001 07:25:00,01/30/2001 09:30:00,0.08,01/30/2001,25,,125,0.02,0,0.1152
382,02/02/2001 14:15:00,02/02/2001 19:05:00,10.86,02/02/2001,58,,290,2.715,0,6.740689655
383,02/03/2001 05:55:00,02/03/2001 11:55:00,6.54,02/03/2001,72,,360,1.635,0,3.27
384,02/03/2001 21:10:00,02/04/2001 00:30:00,5.47,02/03/2001,40,,200,1.3675,0,4.923
385,02/04/2001 02:30:00,02/04/2001 02:50:00,0.21,02/04/2001,4,,20,0.0525,0,1.89
386,02/04/2001 20:05:00,02/05/2001 00:10:00,14.1,02/04/2001,49,,245,3.525,0,10.35918367
387,02/06/2001 12:20:00,02/06/2001 14:20:00,3.59,02/06/2001,24,,120,0.8975,0,5.385
388,02/06/2001 20:35:00,02/06/2001 23:55:00,0.19,02/06/2001,40,,200,0.0475,0,0.171
389,02/07/2001 07:45:00,02/07/2001 12:20:00,20.22,02/07/2001,55,,275,5.055,0,13.23490909
390,02/07/2001 18:25:00,02/07/2001 19:20:00,0.12,02/07/2001,11,,55,0.03,0,0.392727273
391,02/08/2001 02:25:00,02/08/2001 03:25:00,1.81,02/08/2001,12,,60,0.4525,0,5.43
392,02/10/2001 07:00:00,02/10/2001 15:45:00,11.48,02/10/2001,105,,525,2.87,0,3.936
393,02/10/2001 18:05:00,02/11/2001 04:45:00,38.13,02/10/2001,128,,640,9.5325,0,10.7240625
394,02/12/2001 01:45:00,02/12/2001 04:05:00,4.97,02/12/2001,28,,140,1.2425,0,6.39
395,02/15/2001 12:50:00,02/15/2001 20:35:00,14.16,02/15/2001,93,,465,3.54,0,5.481290323
396,02/16/2001 20:35:00,02/16/2001 20:50:00,0.56,02/16/2001,3,,15,0.14,0,6.72
397,02/18/2001 02:45:00,02/18/2001 03:30:00,0.03,02/18/2001,9,,45,0.0075,0,0.12
398,02/19/2001 23:10:00,02/20/2001 10:00:00,3.62,02/19/2001,130,,650,0.905,0,1.002461538
399,02/27/2001 08:35:00,02/27/2001 14:05:00,11.25,02/27/2001,66,,330,2.8125,0,6.136363636
400,02/28/2001 00:30:00,02/28/2001 04:50:00,0.15,02/28/2001,52,,260,0.0375,0,0.103846154
401,03/01/2001 08:50:00,03/01/2001 12:30:00,7.39,03/01/2001,44,,220,1.8475,0,6.046363636
402,03/01/2001 18:45:00,03/01/2001 22:35:00,3.19,03/01/2001,46,,230,0.7975,0,2.496521739
403,03/02/2001 06:05:00,03/02/2001 07:15:00,6.38,03/02/2001,14,,70,1.595,0,16.40571429
404,03/02/2001 22:55:00,03/03/2001 03:30:00,15.95,03/02/2001,55,,275,3.9875,0,10.44
405,03/03/2001 06:40:00,03/03/2001 07:50:00,12.75,03/03/2001,14,,70,3.1875,0,32.78571429
406,03/03/2001 11:30:00,03/03/2001 15:10:00,13.66,03/03/2001,44,,220,3.415,0,11.17636364
407,03/04/2001 03:05:00,03/04/2001 05:35:00,8.34,03/04/2001,30,,150,2.085,0,10.008
408,03/04/2001 14:00:00,03/04/2001 15:30:00,1.75,03/04/2001,18,,90,0.4375,0,3.5
409,03/04/2001 18:20:00,03/04/2001 22:40:00,2.69,03/04/2001,52,,260,0.6725,0,1.862307692
410,03/05/2001 02:10:00,03/05/2001 02:50:00,0.76,03/05/2001,8,,40,0.19,0,3.42
411,03/06/2001 04:25:00,03/06/2001 05:05:00,2.64,03/06/2001,8,,40,0.66,0,11.88
412,03/06/2001 09:05:00,03/06/2001 09:10:00,0.06,03/06/2001,1,,5,0.015,0,2.16
413,03/06/2001 11:50:00,03/07/2001 01:10:00,6.23,03/06/2001,160,,800,1.5575,0,1.40175
414,03/07/2001 12:55:00,03/07/2001 13:35:00,0.14,03/07/2001,8,,40,0.035,0,0.63
415,03/07/2001 17:50:00,03/08/2001 01:35:00,3.77,03/07/2001,93,,465,0.9425,0,1.459354839
416,03/08/2001 04:05:00,03/08/2001 05:20:00,1.71,03/08/2001,15,,75,0.4275,0,4.104
417,03/08/2001 08:40:00,03/08/2001 18:15:00,24.45,03/08/2001,115,,575,6.1125,0,7.653913043
418,03/08/2001 20:35:00,03/09/2001 01:40:00,4.86,03/08/2001,61,,305,1.215,0,2.868196721
419,03/09/2001 03:50:00,03/09/2001 04:15:00,0.2,03/09/2001,5,,25,0.05,0,1.44
420,03/10/2001 07:35:00,03/10/2001 11:55:00,2.48,03/10/2001,52,,260,0.62,0,1.716923077
421,03/10/2001 19:15:00,03/10/2001 21:00:00,1.6,03/10/2001,21,,105,0.4,0,2.742857143
422,03/11/2001 04:15:00,03/11/2001 04:20:00,0.03,03/11/2001,1,,5,0.0075,0,1.08
423,03/11/2001 09:40:00,03/11/2001 09:50:00,0.03,03/11/2001,2,,10,0.0075,0,0.54
424,03/12/2001 16:35:00,03/12/2001 19:30:00,12.17,03/12/2001,35,,175,3.0425,0,12.51771429
425,03/13/2001 10:50:00,03/13/2001 13:45:00,4.07,03/13/2001,35,,175,1.0175,0,4.186285714
426,03/13/2001 16:05:00,03/13/2001 19:55:00,27.09,03/13/2001,46,,230,6.7725,0,21.20086957
427,03/14/2001 19:20:00,03/14/2001 19:30:00,0.03,03/14/2001,2,,10,0.0075,0,0.54
428,03/16/2001 03:05:00,03/16/2001 04:10:00,0.93,03/16/2001,13,,65,0.2325,0,2.575384615
429,03/18/2001 08:20:00,03/18/2001 12:35:00,3.56,03/18/2001,51,,255,0.89,0,2.512941176
430,03/19/2001 03:55:00,03/19/2001 05:05:00,1.22,03/19/2001,14,,70,0.305,0,3.137142857
431,03/19/2001 16:55:00,03/19/2001 19:45:00,5.68,03/19/2001,34,,170,1.42,0,6.014117647
432,03/19/2001 23:50:00,03/20/2001 18:50:00,74.51,03/19/2001,228,,1140,18.6275,0,11.76473684
433,03/20/2001 22:25:00,03/21/2001 08:50:00,17.03,03/20/2001,125,,625,4.2575,0,4.90464
434,03/22/2001 14:30:00,03/22/2001 16:20:00,4.51,03/22/2001,22,,110,1.1275,0,7.38
435,03/23/2001 07:25:00,03/23/2001 09:45:00,2.11,03/23/2001,28,,140,0.5275,0,2.712857143
436,03/23/2001 16:05:00,03/23/2001 21:05:00,20.18,03/23/2001,60,,300,5.045,0,12.108
437,03/24/2001 11:10:00,03/24/2001 11:35:00,0.24,03/24/2001,5,,25,0.06,0,1.728
438,03/28/2001 17:50:00,03/28/2001 23:15:00,3.14,03/28/2001,65,,325,0.785,0,1.739076923
439,03/29/2001 16:00:00,03/29/2001 18:40:00,0.66,03/29/2001,32,,160,0.165,0,0.7425
440,03/30/2001 00:40:00,03/30/2001 02:50:00,0.34,03/30/2001,26,,130,0.085,0,0.470769231
441,03/30/2001 06:40:00,03/30/2001 07:35:00,0.17,03/30/2001,11,,55,0.0425,0,0.556363636
442,03/30/2001 14:00:00,03/31/2001 03:55:00,11.71,03/30/2001,167,,835,2.9275,0,2.524311377
443,04/01/2001 05:10:00,04/01/2001 06:40:00,0.39,04/01/2001,18,,90,0.0975,0,0.78
444,04/01/2001 10:35:00,04/01/2001 10:55:00,0.03,04/01/2001,4,,20,0.0075,0,0.27
445,04/02/2001 22:50:00,04/03/2001 08:30:00,2.12,04/02/2001,116,,580,0.53,0,0.657931034
446,04/03/2001 15:10:00,04/03/2001 22:30:00,0.65,04/03/2001,88,,440,0.1625,0,0.265909091
447,04/04/2001 05:55:00,04/04/2001 07:15:00,0.06,04/04/2001,16,,80,0.015,0,0.135
448,04/04/2001 18:10:00,04/04/2001 18:15:00,0.04,04/04/2001,1,,5,0.01,0,1.44
449,04/07/2001 18:05:00,04/07/2001 22:35:00,4.65,04/07/2001,54,,270,1.1625,0,3.1
450,04/08/2001 15:40:00,04/08/2001 16:15:00,0.19,04/08/2001,7,,35,0.0475,0,0.977142857
451,04/08/2001 21:15:00,04/09/2001 06:45:00,15.43,04/08/2001,114,,570,3.8575,0,4.872631579
452,04/09/2001 10:45:00,04/09/2001 11:20:00,0.06,04/09/2001,7,,35,0.015,0,0.308571429
453,04/10/2001 09:20:00,04/10/2001 14:05:00,20.55,04/10/2001,57,,285,5.1375,0,12.97894737
454,04/10/2001 17:05:00,04/10/2001 18:40:00,0.81,04/10/2001,19,,95,0.2025,0,1.534736842
455,04/11/2001 02:40:00,04/11/2001 02:50:00,0.08,04/11/2001,2,,10,0.02,0,1.44
456,04/11/2001 05:50:00,04/11/2001 06:35:00,3.52,04/11/2001,9,,45,0.88,0,14.08
457,04/12/2001 01:40:00,04/12/2001 18:45:00,13.93,04/12/2001,205,,1025,3.4825,0,2.446243902
458,04/12/2001 22:30:00,04/12/2001 22:50:00,0.14,04/12/2001,4,,20,0.035,0,1.26
459,04/13/2001 07:35:00,04/13/2001 11:55:00,37.42,04/13/2001,52,,260,9.355,0,25.90615385
460,04/13/2001 15:30:00,04/13/2001 16:30:00,1.9,04/13/2001,12,,60,0.475,0,5.7
461,04/14/2001 03:30:00,04/14/2001 11:35:00,23.14,04/14/2001,97,,485,5.785,0,8.588041237
462,04/14/2001 14:05:00,04/14/2001 16:45:00,4,04/14/2001,32,,160,1,0,4.5
463,04/14/2001 19:20:00,04/15/2001 14:55:00,10.01,04/14/2001,235,,1175,2.5025,0,1.533446809
464,04/16/2001 07:40:00,04/16/2001 22:10:00,34.25,04/16/2001,174,,870,8.5625,0,7.086206897
465,04/21/2001 06:35:00,04/21/2001 06:40:00,0.04,04/21/2001,1,,5,0.01,0,1.44
466,04/23/2001 14:50:00,04/23/2001 17:20:00,6.13,04/23/2001,30,,150,1.5325,0,7.356
467,04/23/2001 19:25:00,04/23/2001 19:50:00,0.3,04/23/2001,5,,25,0.075,0,2.16
468,04/25/2001 20:00:00,04/25/2001 20:40:00,3.42,04/25/2001,8,,40,0.855,0,15.39
469,04/26/2001 09:10:00,04/26/2001 10:40:00,4.62,04/26/2001,18,,90,1.155,0,9.24
470,04/26/2001 13:15:00,04/26/2001 15:55:00,3.77,04/26/2001,32,,160,0.9425,0,4.24125
471,04/26/2001 17:55:00,04/26/2001 18:40:00,0.12,04/26/2001,9,,45,0.03,0,0.48
472,04/27/2001 02:30:00,04/27/2001 02:40:00,0.08,04/27/2001,2,,10,0.02,0,1.44
473,04/27/2001 05:20:00,04/27/2001 09:50:00,15.71,04/27/2001,54,,270,3.9275,0,10.47333333
474,04/27/2001 14:10:00,04/27/2001 15:35:00,3.86,04/27/2001,17,,85,0.965,0,8.174117647
475,04/27/2001 19:25:00,04/28/2001 00:15:00,8.85,04/27/2001,58,,290,2.2125,0,5.493103448
476,04/28/2001 02:15:00,04/28/2001 04:15:00,3.72,04/28/2001,24,,120,0.93,0,5.58
477,04/28/2001 12:30:00,04/28/2001 22:15:00,4.17,04/28/2001,117,,585,1.0425,0,1.283076923
478,04/29/2001 02:20:00,04/29/2001 06:10:00,0.71,04/29/2001,46,,230,0.1775,0,0.555652174
479,04/29/2001 11:30:00,04/30/2001 00:15:00,29.05,04/29/2001,153,,765,7.2625,0,6.835294118
480,04/30/2001 09:00:00,04/30/2001 17:25:00,20.82,04/30/2001,101,,505,5.205,0,7.420990099
481,04/30/2001 19:25:00,04/30/2001 19:30:00,0.07,04/30/2001,1,,5,0.0175,0,2.52
482,04/30/2001 23:15:00,05/01/2001 08:25:00,19.96,04/30/2001,110,,550,4.99,0,6.532363636
483,05/01/2001 14:25:00,05/01/2001 14:30:00,0.04,05/01/2001,1,,5,0.01,0,1.44
484,05/01/2001 20:30:00,05/01/2001 21:40:00,0.18,05/01/2001,14,,70,0.045,0,0.462857143
485,05/02/2001 02:50:00,05/02/2001 03:00:00,0.21,05/02/2001,2,,10,0.0525,0,3.78
486,05/03/2001 01:10:00,05/03/2001 16:30:00,57.33,05/03/2001,184,,920,14.3325,0,11.21673913
487,05/05/2001 06:15:00,05/05/2001 09:20:00,6.82,05/05/2001,37,,185,1.705,0,6.635675676
488,05/05/2001 11:25:00,05/05/2001 11:30:00,0.17,05/05/2001,1,,5,0.0425,0,6.12
489,05/05/2001 14:10:00,05/05/2001 15:50:00,2.77,05/05/2001,20,,100,0.6925,0,4.986
490,05/06/2001 15:55:00,05/06/2001 19:15:00,2.64,05/06/2001,40,,200,0.66,0,2.376
491,05/07/2001 01:35:00,05/07/2001 05:10:00,1,05/07/2001,43,,215,0.25,0,0.837209302
492,05/07/2001 10:25:00,05/07/2001 15:10:00,6.94,05/07/2001,57,,285,1.735,0,4.383157895
493,05/08/2001 01:40:00,05/08/2001 01:45:00,0.1,05/08/2001,1,,5,0.025,0,3.6
494,05/09/2001 13:10:00,05/09/2001 18:10:00,41.26,05/09/2001,60,,300,10.315,0,24.756
495,05/17/2001 06:45:00,05/17/2001 07:45:00,1.01,05/17/2001,12,,60,0.2525,0,3.03
496,05/17/2001 10:00:00,05/17/2001 12:45:00,0.69,05/17/2001,33,,165,0.1725,0,0.752727273
497,05/17/2001 18:05:00,05/17/2001 18:35:00,0.64,05/17/2001,6,,30,0.16,0,3.84
498,05/18/2001 05:20:00,05/18/2001 12:50:00,12.8,05/18/2001,90,,450,3.2,0,5.12
